118.2445016,102.2719733,,107.573711,136.4855039,101.0381593,113.4397393,114.206561,,,,117.3926657,86.38018982,,131.4180397,139.0872881,137.5145671,114.9890637,117.1878554,126.8682993,119.8959168,,125.8380898,129.1658955,98.71289234,,128.2143226,109.5262499,104.0430316,,,,,119.0203892,109.0391075,109.2743025,,101.0700573,112.1319522,109.7446869,100.0128058,,117.3533067,109.1712249,,114.9441373,130.1630144,118.2949892,112.4119604,136.077589,121.7635031,,123.1019938,115.9468546,137.9288741,103.949268,101.9137509,94.52016904,87.09768708,118.723092,134.8292401,125.695208,,,97.76700864,126.7507427,84.91271981,,115.1210816,,,131.2433072,125.2959619,,97.80356361,104.9746783,113.0959628,,111.1846943,,,108.9360607,125.0176497,133.6131329,,99.27536409,,,113.5605134,115.0642316,102.0385396,130.9205105,102.1249044,,,89.40120076,131.4020708,,126.0967615,137.3250468,110.3098056,120.6454002,,140.8755552,149.9305409,115.7051691,108.2143491,118.2103259,129.1601404,111.2960374,130.6204158,152.0535277,118.5549439,122.9429041,139.9294953,126.2959167,135.949302,119.8450915,131.7313886,120.8151533,134.9036738,109.8409102,115.8068718,113.911121,124.234121,118.6869378,118.2787529,141.9887476,,116.2893781,105.5970297,128.7068464,110.7008914,117.0558481,118.3873447,84.95548347,110.0715198,125.2124763,129.7630107,133.306932,133.9893203,158.3229634,128.6884609,109.365277,,146.687361,119.6168129,120.3203151,109.8925523,123.3489596,102.0201986,113.7080197,129.4326792,122.1230724,116.2030875,106.3771598,111.4361335,120.0565016,146.9988828,129.9593452,128.4755413,139.3213238,126.2542165,130.0784458,104.7921537,100.2362698,125.656912,141.2190397,117.172244,116.8297198,112.4308412,113.0498547,101.4931003,108.390719,117.7177953,,111.1606958,125.3915465,100.5384344,139.0149888,110.102519,,146.7869156,96.27560165,,116.2744595,139.8707192,112.6770904,115.6102102,137.2820794,142.2506199,120.0403282,124.2569753,136.8293293,148.6825738,98.96612366,113.9448347,138.6658153,120.9760614,114.427944,128.1894628,116.0444453,125.7022585,145.2287742,137.0014181,120.3545884,114.428136,140.7016655,133.8698994,103.5224393,,132.2876282,130.2718538,129.9098077,125.8910583,117.955896,96.80660614,118.529968,117.400595,113.6886739,133.1553735,,131.8641055,107.0142537,116.5325362,115.7077712,118.6428759,98.48422103
103.0513167,,126.2904874,101.33303,115.3783082,129.9278632,,93.86686494,85.19086944,102.2999577,,119.5244466,142.3848685,102.5364056,92.53778968,,117.5143401,,,,179.1657578,116.0625236,152.552159,123.4463174,,90.98476893,136.4754764,112.3663899,77.56993943,135.118706,114.3672338,110.5172601,116.699708,94.50086301,104.9977022,,,116.105059,113.4412059,114.2445126,89.96545842,,120.017793,85.60217393,77.01699882,,112.0039616,77.14782311,105.5797635,123.2606463,86.91732541,127.4489816,118.8594882,87.04327597,117.4441929,,118.0672566,,107.03531,,98.71465161,92.15471205,81.58443363,,104.8281295,79.55327078,124.8088499,,116.0220111,117.9751257,,,121.3816621,99.01209956,72.10229427,95.78206657,,,92.54674457,,130.5319093,,84.13177964,97.59047005,112.4666562,94.12511789,,141.6873163,,107.1748787,126.7349903,110.3168475,,106.1156632,,88.13133574,133.1154154,144.6356517,107.7098381,124.6380446,87.83674932,127.0756772,108.1309878,125.070535,128.7877919,147.1893074,109.9230631,126.3823876,125.9451702,109.5762491,133.2170493,158.2109263,136.3148475,116.4893244,114.632936,126.7718068,123.9429294,116.127986,146.9239518,142.3614104,125.8259792,125.5324505,131.4997144,122.9701436,122.5621365,124.4739752,116.1241816,147.3924109,151.9034366,137.0016701,97.17904416,132.6167872,114.237848,66.8909067,110.1405913,97.16578468,138.2059506,125.9814465,145.8937075,107.6125989,119.4252536,129.5442657,125.0338043,142.4763385,130.9274863,133.2190007,106.7128481,132.7324852,75.69013268,136.3669955,155.4293781,133.0006927,144.9931129,129.2173499,118.5479909,139.2233437,127.2269046,96.51462496,120.5918761,127.4703564,129.8991517,105.8516837,142.0492611,138.5868513,123.1086425,124.4873268,133.7511141,137.0102383,121.2556498,134.2716954,105.396873,110.0616056,121.2793838,122.2189831,126.2947877,121.7933717,124.5695833,109.7345382,113.4495613,130.2051384,105.1906624,138.752273,125.4652531,98.04456045,,120.6845956,127.1592145,98.34972474,141.2909938,132.820664,134.1357035,107.3555471,147.3381733,159.0781475,127.110667,97.90013251,118.6060399,131.5785526,133.973357,125.9368228,112.0445156,116.0314739,132.3097608,137.2251723,148.8572076,124.3207304,114.8289637,141.9338524,130.6830443,132.5167006,135.0310413,122.0969501,106.9673748,163.4807256,122.8637404,154.423128,145.8612537,137.2891212,144.9888299,139.8227371,111.3910217,142.0670982,138.5069194,94.80318124,117.1678091,111.7520133,138.0520678,122.0252412
,103.7437896,190.5880566,66.89435501,,158.5804172,,119.4835135,110.2313854,100.7880017,128.1955987,144.701721,,,95.22773871,,157.0506453,132.845948,82.47802802,,187.1960606,142.2355356,181.3512368,157.2165412,123.2938974,150.8684211,127.9489594,131.7238734,,151.1549149,150.8347356,146.3900055,129.733704,130.2841508,83.60428427,,,147.5216837,137.1941275,111.3517677,105.7349896,158.5375322,144.9296533,,130.4811786,120.7263517,165.6426439,77.6545128,100.6607579,129.5080769,,78.9148438,122.3883568,125.5602848,132.1474411,149.5786746,126.5044956,95.04453416,111.2769741,129.8736229,106.0728627,137.9038576,128.4167849,152.6775202,116.6828558,108.4266961,100.8835811,112.6084842,157.8161213,145.788488,137.5189696,151.197993,149.8475968,,,134.4093069,137.0927831,,110.1178635,,148.2177787,130.6421431,95.95745165,110.6434122,120.7422437,98.25084746,,153.2315949,107.3576164,123.9641268,126.9435157,136.8234143,106.6354817,145.6860689,99.78122873,106.7237465,172.9893563,127.6737779,137.4271701,131.7109796,109.7272035,143.8790972,115.2864396,138.0036754,136.2818049,136.6480871,124.44931,147.4680776,130.5008062,120.2357535,140.7888106,172.7880381,140.6277674,108.8385457,146.6478149,145.3088276,147.4813081,131.5119742,145.9025767,138.0626163,118.1263851,137.7954796,134.9555323,109.5602972,153.4167026,172.8048412,154.0081434,170.5386122,152.2290004,149.9691871,126.7841756,129.144856,110.8598405,73.45262557,147.6529012,89.647892,166.8625813,133.2214084,159.3098658,135.4602691,144.5392977,160.8001826,163.9423821,137.1495286,172.6349875,140.5117507,140.1218857,163.0980798,104.3060518,155.5761889,151.5461556,120.9002605,150.5600651,137.6959333,157.8393402,148.8018525,153.0606405,114.1036454,140.9067803,142.3045494,131.7992389,106.5121292,124.7672177,155.0632626,146.8894436,150.4934136,138.8744153,118.5187721,142.8215237,140.8401403,80.95914977,118.4331352,128.772608,135.364535,119.8954961,168.0401812,134.710616,117.5913251,138.0458049,139.1653788,136.068736,179.3667209,156.0291318,105.333351,,133.9957772,124.3759546,106.5890883,145.4238352,124.4315085,91.29879561,114.2356691,104.9288532,176.4728691,152.7941152,114.4752266,129.1280403,144.6811117,129.2641794,126.9323956,142.4959055,105.9927895,159.5890776,146.2892678,143.1405954,122.1470566,119.9809971,138.3849249,166.3766924,132.688553,156.832635,128.5929673,128.7515049,172.2797041,140.9951481,137.427537,129.2223158,123.0461256,161.0977024,148.8149873,132.3814656,176.8291645,140.927054,118.833045,136.0867251,127.5931227,145.8183253,120.3562999
,109.9850685,134.9875385,127.7791759,128.0976676,,105.6485333,96.92606327,,103.0295096,131.6096853,109.3449944,134.6099617,103.3500363,123.5005846,141.4397963,,68.06647088,114.0326903,113.5157442,163.7446858,137.1530539,135.6913464,83.70559824,112.5857516,147.4414023,113.8687362,87.48725763,119.1133585,127.2357509,112.1419928,90.28323732,99.20687435,120.1024265,112.467823,101.9213695,80.69403706,106.927894,93.6724526,89.2247655,94.79339499,121.6733023,98.97412016,83.63295455,104.3545675,107.1369696,103.3883873,,,,97.44472165,140.3900805,98.87326723,134.3358217,111.3740609,104.3301744,88.36493299,128.7127075,89.71246744,,113.1489298,106.6201782,110.5258799,,85.35117057,115.0094239,,119.8657359,84.47600884,113.7060851,,129.9042124,115.6996892,,71.3894682,84.87129888,,,94.23646974,,,,109.1517121,126.0169586,125.6827552,84.58665765,,130.4814096,102.7833796,130.167526,110.3305951,132.5975988,92.22109733,81.81735683,101.751318,78.35062486,127.7826574,153.4209971,104.3615459,128.3144822,120.1987499,120.5876494,124.6639331,124.9224483,134.459487,126.5981812,118.5898156,111.6535926,122.8003256,114.4037176,109.1077816,144.4545776,120.7139202,148.397677,140.5188824,121.6161041,124.0542155,114.4827178,125.9411026,109.6556696,115.3403365,108.2255063,121.1489516,104.9467834,119.0514348,143.6112347,109.7679003,132.2629922,149.3720397,126.9229912,88.80524578,107.1746251,122.0715001,137.8750377,124.1230754,105.7250734,104.8310321,118.0332668,118.9726064,117.8906205,121.4391813,129.662508,114.617307,118.754388,118.8196715,128.3735074,114.9954174,118.5196874,118.1817011,121.0792394,133.3324732,132.4970506,114.4306652,119.7127954,130.9633484,137.7704157,103.3655477,129.7565437,135.1024106,133.7376042,119.1228803,121.4537647,124.3955074,140.1399409,137.366051,123.5495825,119.970831,135.1530251,110.4340536,111.8154368,121.1786923,101.4090643,118.6574947,109.7495163,118.2317935,128.1987502,121.5361087,108.008503,112.7627119,108.3320049,119.7056743,139.0263014,134.8951036,98.39213765,103.1933441,136.5860653,127.2318027,101.8846377,114.6824941,128.2155803,132.3362985,114.7023286,137.4610652,133.7881405,149.5002126,112.6459383,130.8057008,136.7139306,135.4669756,125.2385523,110.8205049,121.2324416,117.8497013,124.9438557,132.960787,109.4899151,109.9227716,130.599015,125.3971088,128.0972979,125.4156493,124.5237128,105.7873727,144.6600939,102.7162001,131.2467517,122.0807751,133.2114166,139.7367289,111.3903602,148.3985241,119.28661,133.4325036,103.7377927,100.8005149,123.8091679,118.6393976,108.6733652
112.6013258,74.81585639,133.3719104,136.6510952,131.5649409,130.0745188,108.8617325,109.2033362,123.7175029,109.2063565,,,92.53629283,121.32679,111.9136395,120.4222153,144.1730617,120.9485399,115.8542189,,152.7777079,135.1041781,147.5799994,119.6467441,92.90281065,122.5181478,74.39304498,141.1170156,126.8406625,90.73501785,79.03834576,106.6399121,100.4031265,127.0145333,133.1101186,117.1522357,85.62379902,88.9589803,127.2399838,97.36412854,110.066932,,92.57201504,90.68435726,,108.0148754,109.6247356,113.6439932,,123.2843767,,,100.6236617,91.58948557,132.2957614,118.7695669,93.67602327,145.4027821,96.78987466,,119.2809644,121.4627432,84.40966928,,105.095848,99.95211193,97.95574452,130.015317,78.8364652,92.21730037,78.00466876,123.9365073,116.138121,87.02799352,,117.5568195,,121.9839587,108.3099753,,,,89.98782241,130.2031219,133.5005758,106.3464169,,129.9020091,107.3020508,111.2583224,112.2778938,,101.9437579,114.3808119,106.3764248,96.12736423,135.6059531,139.5052624,111.9445871,137.3174566,115.6414999,125.6681481,126.7790394,118.8778724,142.4758093,121.7981377,,116.8675731,134.9781138,129.5964391,113.3003541,130.0264594,120.1863146,116.0006566,125.4390097,122.4050882,145.9718964,121.964207,126.4758348,117.122695,132.5230663,122.0412085,104.833298,117.8706586,108.194285,138.2873912,99.07872962,127.1926653,140.0491289,122.4945117,83.28109777,109.8793638,120.5354917,104.8013102,117.4094362,110.4211189,113.6466521,125.1929737,128.9150252,125.9879907,132.7278649,127.7417493,125.5077229,116.0939422,116.2520792,133.1075054,123.2716416,110.6178633,125.3663318,129.4112144,139.0051062,112.8746001,121.684509,130.7690861,125.9069206,133.7071914,118.3605929,120.5107177,144.0397706,121.8742141,100.6602823,116.2584881,119.450806,145.394945,122.7640948,105.9448506,128.2754684,142.0485429,116.9203058,131.6998161,88.3701039,101.4767809,140.6506475,119.4180035,120.5815148,131.9184149,127.3728591,109.3955015,98.36183637,125.0514197,96.32574623,120.1062805,127.1285806,94.61357047,105.7169465,112.9138912,135.3942724,98.0216038,113.9172616,115.2106227,134.8350888,110.277934,117.351427,149.7163157,140.6741171,126.6435132,125.0001396,131.2205493,117.7357962,115.4418072,120.5179132,117.0693807,123.8680421,132.4816606,106.5457331,98.58652624,121.3746535,134.9555971,121.1773354,127.7618922,98.78443571,122.6726106,118.2760889,122.3095711,122.4515434,141.5353154,125.2030567,131.6865131,135.2124376,133.0587253,102.9583258,103.2938347,115.2909611,107.9244107,90.96369387,99.2076501,127.4395366,123.7191605
139.6386936,,122.7799629,109.5634598,98.22270227,100.0919701,99.64923464,84.59236856,94.09895751,,115.6008421,,,144.5965912,82.91855935,131.4259038,131.1842778,,,,126.2483327,99.67870653,93.17084983,,,129.6823375,93.56291427,,109.5609751,,125.6259281,85.96641219,109.3197912,,104.8375182,,107.8147608,104.0506723,122.9525106,95.47585441,93.60908933,,101.632974,93.06926188,115.0469978,95.83592209,121.5414529,103.8079894,87.16113693,99.22878963,99.41893285,71.05458466,86.93336241,112.9259191,129.501297,109.2005472,93.67458437,,82.89899242,,,,,109.3795969,88.39338555,,,,121.338249,83.77679893,,97.82456693,,,80.84304985,101.2510756,90.86150878,,94.24447897,,,,120.5628298,130.4928093,115.8716151,104.7597738,,,106.7850987,113.7409139,113.5400065,114.2511782,,,131.2928865,90.0069105,106.5558168,128.6768193,84.36279042,112.1409015,99.90806965,113.7115319,116.2541957,104.0314244,125.8230626,106.8208788,91.04893368,106.6810938,128.3902747,105.7030086,111.2965468,128.4107682,116.7934799,127.2085043,111.7537726,109.6733945,98.68406237,106.573132,115.9683938,102.0833862,107.6428312,120.5655609,96.8088507,98.0501171,94.52818606,124.9100138,87.49024928,118.7724411,122.1789838,109.9889613,80.99766494,125.184867,104.5333149,108.1528285,92.04008909,91.68840843,117.6051846,110.4464276,113.49237,109.1029823,115.1273539,114.9077393,104.4034529,109.5525238,101.2672271,100.1071521,111.2516406,98.70799674,103.1925862,109.7995771,125.2427418,115.7123903,104.5917842,117.1148699,110.4792081,100.0975456,95.41990271,130.7161995,90.15995778,106.4441165,95.76373833,101.3275228,108.3242282,117.9107371,105.9283551,90.17387168,107.3718946,120.7097549,96.07856207,118.3199538,123.7532374,95.7362323,116.2860022,104.7211998,,111.3550025,118.8205461,102.1344858,105.3920796,119.9516508,91.88685854,131.0701531,117.9102567,102.3866814,109.6986055,112.2813057,111.3586508,99.50690601,87.70975001,112.8868527,125.6462132,101.3336906,131.5539138,127.7455209,128.2765726,108.3614663,117.0327244,132.5693187,116.7651828,109.1856968,109.0429665,103.522927,111.7740672,100.0202253,111.8606747,110.2683336,91.38834175,110.9898889,117.8318562,115.0422284,96.56476195,116.1006419,106.4444925,122.4201882,112.3742091,125.7280959,112.6518354,104.0744034,102.895719,99.31460822,105.8251881,98.03226016,105.6524518,95.86655494,74.34446934,125.6660865,120.4019564,102.3627807
96.11249246,75.41434103,116.7756528,100.6015628,,84.39045025,,83.98959937,87.06063268,,98.31610592,89.62994739,,,87.18005445,100.4194972,,,,,137.0552704,,108.4532409,,71.36307638,112.6793603,,,57.86186081,85.77111599,113.311874,83.1233635,,,125.2316691,,,77.82164367,85.12561278,85.51396887,74.50545977,,,94.85626281,,85.58467538,105.3995546,80.38383935,84.09410683,122.6792723,,,127.531538,,98.73532297,,84.43903582,118.3270843,68.4720345,,71.09108162,,88.28817573,128.8409948,64.09898365,68.53097849,,,124.3842727,82.20855171,,,106.8811485,103.5129213,,107.7613216,,,76.324861,,,,100.5209117,71.38219983,76.6286455,73.426004,,,78.17241926,92.5808348,96.20681509,92.84769722,,,116.2262999,69.15312387,91.11541792,130.1686817,99.97266975,126.7553183,87.74904182,111.6383158,93.86270319,94.73837209,98.4915057,130.4890356,113.6996678,110.5349762,94.85667357,97.73542535,95.08696952,121.9823679,93.7787252,96.50947846,101.5728537,112.47097,121.894543,86.51861019,89.43984216,104.7864583,111.8747053,94.40691152,96.05860101,82.66639949,106.6418652,130.2883362,,117.7494466,119.8785005,99.43168677,90.85166527,96.62344189,108.204758,95.41604514,102.8212011,88.52842834,100.9844364,103.1719799,121.6407192,101.8552928,110.9488056,119.4422763,115.9915448,117.1250442,122.954622,121.9040389,135.4779612,100.5605755,114.4393056,103.3828775,119.804969,110.0184322,107.0282636,129.7057173,110.9538774,96.67452175,114.6406505,111.4183837,90.28364389,127.0350059,92.97518713,,91.16502017,120.038569,113.4672449,96.64712691,116.8178934,122.1159147,106.4991776,111.2787836,96.16337531,93.26210435,103.8909308,,94.91108995,109.4812683,105.6055924,96.85123138,101.4987647,108.589159,98.20289636,120.5156112,117.4922069,67.87373018,93.20024,,123.6947654,89.01188878,94.66596478,106.6592881,,70.17350779,115.1365978,102.4487236,120.7463606,97.54279034,104.3368486,115.399586,98.21371395,88.6404117,81.10012579,89.88070494,122.5215508,90.66914675,108.4941821,103.0382073,92.0660196,119.0843883,94.94916,,83.96502218,100.6433016,103.4557271,95.40501841,98.41566402,109.3317075,108.9225975,99.89565264,128.9421012,111.4731977,90.53490229,,105.1094643,92.95875473,87.07527492,98.05775324,138.4289897,85.72031019
90.90175732,83.12304807,81.11541905,92.84825895,83.9606221,77.13819931,96.31960801,79.15037389,65.96687116,83.68941766,78.93416957,94.71840733,76.01269854,103.793969,77.78007531,,86.69128511,60.45546464,72.06645674,73.31487205,101.0067901,96.64297709,89.67828948,72.90668069,88.05541354,88.46162987,88.95815015,87.3191896,75.95301399,,87.99273248,76.06084735,69.68916397,98.33734755,80.55867597,,70.0864343,68.20331194,93.05933083,80.67089769,85.36168423,70.90180791,86.99401355,76.92659307,,73.70108042,73.08195515,79.72648548,82.64335198,,,98.82348746,67.59423853,83.08560144,117.2171592,83.18209232,76.12636708,70.71402102,74.96722042,66.65244769,85.26365057,72.6261755,73.59218348,83.82306305,82.61526781,77.83772208,94.52197596,78.82374648,81.01760328,81.30796668,85.89975402,90.91031995,83.00708504,80.51905169,83.80540672,80.51747263,87.85353457,86.73625096,92.48978047,,68.99553216,91.19001687,82.95115839,87.3391428,94.61277906,75.63675713,59.52336085,95.00128139,93.68037301,73.71135062,89.18502834,92.57316179,76.73707889,,67.21726416,81.67276868,78.03224777,98.13984278,72.00515237,87.55763176,84.67807829,89.30118779,97.94033351,96.35635203,97.31399498,77.52536688,71.96494719,87.29232048,79.70214756,75.59154702,78.96087345,102.2047891,82.07326706,99.10163934,91.28196964,76.82279528,80.50491083,81.74541934,86.93461158,84.49713866,78.21221325,95.42184314,78.14581586,89.92653241,77.0668248,94.35779342,64.18843108,93.13878135,96.36142913,91.15033983,68.89286463,82.23774725,73.57407988,81.91877898,70.97710018,69.33671542,75.74935701,87.87633609,88.5381363,77.03582844,95.24434101,86.58082719,76.24685162,82.42125651,77.90165889,81.17895942,83.04987619,78.93466284,92.15935181,81.2669425,96.67936112,82.09123576,81.60356562,83.5717957,83.21684453,76.87763517,73.69202217,96.84896071,81.85495672,89.34961481,80.11192185,83.72036541,77.73555216,92.59753774,78.18472248,75.22365039,88.00603727,92.75641491,77.06815292,75.20060094,98.27252736,81.03160612,84.89782138,75.81209836,83.71706758,84.46141268,89.50295872,98.38876654,73.88516003,93.90722807,85.11672623,90.09967683,98.08205175,76.20194526,96.80098524,80.69897522,94.62268655,89.45936406,85.94287457,87.05615969,106.2846392,73.05120425,111.7975229,99.6066514,86.851892,84.43173883,98.18506856,89.14133938,82.80052415,74.47621642,84.31747953,81.1231776,87.3719825,84.89056419,86.05225581,87.63855391,59.94389389,102.5280187,85.77589056,74.52309755,62.37736957,75.1098675,84.35373795,99.87553975,104.1631828,83.44195099,81.27740393,86.48639969,90.69978934,77.97640305,63.0229488,82.41224422,81.31240488,72.8863772,80.94573356,92.01115224,71.02581006,71.64805349
111.2656756,,130.8440847,121.7278192,111.0907613,108.3381545,112.3822766,65.46766269,109.2955378,111.7678034,101.9930797,124.0645008,125.2999789,,104.3747358,,117.9509734,133.665155,80.93046302,,157.9567204,146.7489011,,122.9622771,95.38041276,141.4624631,84.32222569,111.5100918,113.9761028,137.7066888,113.402442,121.2949391,106.2169863,140.9549462,139.5627261,127.9287736,,111.5875313,108.4981714,90.19644373,89.63755381,,111.3325636,109.0521495,87.42897275,100.2470964,120.528749,95.11683323,116.9583551,112.0953623,,116.8670641,94.33311963,105.3385271,124.2336181,90.50825803,93.20631723,128.8731967,97.89482679,86.86354323,92.17389812,,122.6245654,144.1655382,90.9895991,,97.78604104,93.32085932,134.0366486,101.7111642,108.3118507,91.26409543,95.28215375,,100.2500206,116.9932506,,,90.64144432,81.72447319,134.0657534,85.00401891,105.973659,120.3050725,115.3766307,74.4957137,,127.5255495,82.66215395,99.71079432,103.805994,102.0373346,90.14409961,100.5730482,84.79239113,85.49069914,120.0570082,125.6413435,102.7315559,127.7582449,98.52543791,106.0512845,110.5958997,118.7165963,124.9880804,137.1947754,123.066129,117.6267922,117.9428638,118.3531324,117.1259963,138.1916078,132.658187,112.2170906,126.5925777,87.36731471,115.1950194,112.7982875,112.2633122,95.1941678,119.9298337,124.9788023,97.79812652,108.2965765,116.467491,127.4580841,110.4701667,138.6688353,134.3698807,104.9848029,87.17125612,117.2580454,124.8627152,101.4729726,128.1073707,99.87307668,113.254976,115.8464674,123.4234648,106.8206213,117.5388942,133.4428424,98.60615122,121.9448836,112.6536902,115.2980956,105.4570365,119.2383527,114.3705109,125.2126839,138.2870012,136.0309847,118.68157,125.8994157,133.8736694,118.3437145,109.0032733,127.1478504,126.9197841,116.2493593,112.1569519,108.5974064,126.2985504,139.273209,108.8732619,126.425644,138.4270617,138.0472659,123.0234089,110.6247131,115.2043138,92.10722729,124.0250724,90.1208866,111.6859364,127.4539695,121.0041528,101.0645933,103.4454529,123.2933658,101.9741418,128.7083976,137.3953108,96.10657444,100.2391459,131.9972471,126.6941275,90.68138083,107.8806051,108.629745,114.8005682,100.140865,141.5106046,117.3344171,128.2337232,105.7584096,112.6656662,136.1047992,128.196354,97.34698021,133.231675,121.0486578,129.0587741,130.2295912,111.9739667,106.4881099,89.90002664,132.5859723,126.1510363,110.8952612,103.630121,108.4381916,112.9915663,116.5093981,101.9590584,137.3710017,122.9928753,113.9378789,131.9898952,127.0442281,101.2897529,121.0848402,116.9972397,101.1445654,100.9333618,132.2908612,137.6108246,95.42740625
103.5659254,102.6145593,108.7376868,104.0057187,118.463022,94.90865165,107.2910515,86.58228357,95.47486519,77.11627623,114.9445678,72.17629357,103.4235696,126.6947616,84.23201341,116.6448472,105.516284,75.49707817,77.20936273,,127.9344249,125.3498158,92.49412424,115.6294753,99.98943508,,80.11360069,,95.79815096,,92.48062699,91.56680151,107.3302384,106.7225531,75.33078479,91.07158076,95.3306648,83.56145553,127.5102468,86.42459073,92.7111481,113.3102982,104.7638202,98.15787272,80.30871748,103.3813226,88.89858944,77.17645448,91.08455228,100.4100826,98.85164709,109.9353796,99.57374068,101.6322482,139.6512627,81.61340449,91.08764644,115.8374198,91.61611671,116.4145596,91.63050122,84.88742751,84.9135799,114.2749206,93.17127043,98.36903928,,,95.29155705,68.06579795,77.56355372,112.3474451,127.3337076,88.29440048,91.56541361,97.66174195,100.7740897,,96.94084088,,96.78064009,73.41574692,95.55696731,103.4058514,106.7661176,87.89632885,,114.2316166,105.2379523,100.4145757,91.29164168,61.48908625,85.97907307,84.68461769,85.26489503,93.78607175,123.6018532,126.7915075,89.52786528,110.5789506,107.9264277,108.01793,110.3229044,109.5012368,110.4993126,96.29735808,101.1097692,102.2551699,96.6464011,108.8407967,104.0476512,111.663204,119.5575283,130.7864197,115.3255717,93.22855134,107.5202388,106.8573439,123.4717606,94.75438972,104.3892328,112.9143658,97.73159137,97.61264868,107.5048467,123.1067304,98.48831466,113.9776058,131.2035185,107.6050136,80.17352854,104.3288043,101.2973875,82.57204228,102.9181808,85.90557249,100.2908636,106.1115636,106.177096,109.0780767,104.5772744,113.9393922,102.091223,104.6212515,100.3459054,108.5589006,112.8023263,107.6934161,108.8959883,101.7351052,128.9147702,120.3255732,105.9158597,100.2396747,112.4214047,104.4858688,86.26342162,106.9707018,106.3452849,111.7016341,100.6849035,109.9491083,105.1773875,118.5105886,113.0581336,102.1065625,106.4643809,120.576882,101.2403675,98.97534971,113.1185498,97.41812944,116.8087598,100.0816084,113.1442768,117.193404,110.8343561,114.7975726,95.36387581,107.8404781,102.6740842,132.2811069,124.2746163,90.61297143,106.0687366,126.3968211,131.0242759,96.75516366,106.4875937,118.5312726,130.9868674,97.48831175,125.7317543,123.2617811,134.6237884,103.0621292,103.4526004,117.6415831,110.6022161,98.98097666,104.5987738,89.57209147,112.0773258,103.7291119,119.0612172,112.4249132,90.29420016,115.3931705,99.26513756,116.6064632,114.6292598,97.25073949,99.05604182,128.8524303,111.355752,130.2907419,127.4093812,114.9191583,119.3498602,101.827272,110.7801815,113.4902107,116.9358622,90.21264006,90.37452047,105.3968641,108.2271477,96.36438864
